TIME,B32Irms,I_pu39,I_pu31,I_pu38,I_pu37,I_pu36,I_pu35,I_pu30,I_pu34,I_pu33,I_pu
3.0738,2.5127,0.852136,0.975387,0.709454,0.799418,0.747583,0.76707,0.855952,0.841241,0.792316,0.981626
3.074,2.51584,0.852477,0.975939,0.709643,0.799416,0.748441,0.76667,0.854294,0.84186,0.792219,0.984044
3.0742,2.51974,0.852959,0.977094,0.709901,0.799707,0.749088,0.7668,0.851821,0.841287,0.791771,0.987094
3.0744,2.52387,0.853509,0.979087,0.710597,0.800504,0.749938,0.767737,0.849314,0.839882,0.791143,0.990412
3.0746,2.52777,0.854074,0.981404,0.711832,0.802046,0.751207,0.768849,0.847667,0.838556,0.790574,0.993587
3.0748,2.53133,0.854629,0.983626,0.71323,0.803321,0.752691,0.769598,0.847252,0.838012,0.790801,0.996444
3.075,2.53492,0.855435,0.985568,0.714216,0.803393,0.753916,0.770166,0.847881,0.838143,0.792043,0.999208
3.0752,2.53886,0.856803,0.986843,0.714557,0.802713,0.754607,0.770335,0.849194,0.838322,0.793465,1.00219
3.0754,2.54316,0.858507,0.987325,0.714394,0.80183,0.755,0.769963,0.850875,0.838077,0.794582,1.00541
3.0756,2.5478,0.859861,0.987894,0.713955,0.801029,0.755362,0.769231,0.852512,0.836983,0.795367,1.00891
3.0758,2.55239,0.860702,0.989121,0.713535,0.800896,0.755772,0.76872,0.853302,0.835546,0.795779,1.01242
3.076,2.55633,0.861171,0.991041,0.713274,0.80195,0.756041,0.768595,0.853121,0.83511,0.796127,1.01552
3.0762,2.55906,0.861089,0.993065,0.713645,0.803477,0.75589,0.769138,0.852687,0.835591,0.796762,1.01774
3.0764,2.56025,0.860458,0.994391,0.714603,0.804228,0.755289,0.76997,0.85238,0.835826,0.797729,1.01875
3.0766,2.56014,0.859641,0.994578,0.715538,0.803771,0.75458,0.770681,0.852647,0.834926,0.798767,1.01869
3.0768,2.55895,0.858572,0.994152,0.715651,0.80331,0.754183,0.770857,0.853569,0.833037,0.799635,1.01772
3.077,2.55718,0.857735,0.993909,0.714473,0.803609,0.753997,0.770237,0.854408,0.830988,0.800526,1.0162
3.0772,2.55539,0.857451,0.994193,0.712906,0.804538,0.753908,0.770007,0.854787,0.829717,0.801749,1.01459
3.0774,2.55374,0.857391,0.994792,0.711729,0.805371,0.753355,0.770871,0.855034,0.829685,0.803179,1.01309
3.0776,2.55237,0.856952,0.995518,0.711796,0.805998,0.752482,0.77243,0.855892,0.830915,0.804032,1.0118
3.0778,2.55122,0.855441,0.996001,0.713131,0.806542,0.750997,0.772965,0.857984,0.832857,0.803766,1.01073
3.078,2.55014,0.853142,0.996329,0.715664,0.806672,0.749078,0.772183,0.861087,0.834203,0.802966,1.00977
3.0782,2.54875,0.850751,0.996779,0.717895,0.806823,0.747601,0.771372,0.864617,0.835207,0.802328,1.00864
3.0784,2.54676,0.848938,0.996951,0.718116,0.807205,0.747081,0.770814,0.867961,0.835888,0.802258,1.00712
3.0786,2.54393,0.847823,0.996738,0.715738,0.80803,0.747492,0.770146,0.87048,0.835492,0.802853,1.00498
3.0788,2.54043,0.847594,0.996436,0.712212,0.809048,0.747943,0.769215,0.872256,0.83388,0.803686,1.00229
3.079,2.53658,0.847271,0.996071,0.709763,0.809507,0.747351,0.768241,0.873504,0.832192,0.804361,0.999263
3.0792,2.53292,0.84558,0.99564,0.709764,0.809253,0.745369,0.767508,0.874254,0.831608,0.804154,0.996319
3.0794,2.52976,0.842313,0.995183,0.711967,0.808676,0.742707,0.767442,0.874571,0.832624,0.803074,0.993749
3.0796,2.52725,0.838416,0.994748,0.714746,0.809009,0.740575,0.767978,0.874638,0.834256,0.801354,0.991704
3.0798,2.52519,0.835348,0.994548,0.716463,0.810572,0.739882,0.768596,0.874789,0.835061,0.799709,0.990081
3.08,2.52344,0.833987,0.994653,0.716703,0.812539,0.740752,0.76852,0.874853,0.83482,0.798659,0.988733
3.0802,2.52203,0.834066,0.995115,0.716135,0.813847,0.742517,0.767489,0.875069,0.834085,0.798671,0.987639
3.0804,2.52135,0.83455,0.995688,0.715427,0.814647,0.743951,0.76611,0.875024,0.833712,0.798739,0.987029
3.0806,2.52179,0.834474,0.995838,0.715055,0.814998,0.743978,0.764817,0.874519,0.833837,0.797947,0.987252
3.0808,2.52317,0.833604,0.995532,0.7153,0.815062,0.742839,0.764308,0.873975,0.834306,0.796027,0.988292
3.081,2.52486,0.832245,0.994619,0.715738,0.814714,0.741532,0.764538,0.872054,0.83512,0.793458,0.989697
3.0812,2.52624,0.83068,0.993367,0.716006,0.814415,0.740582,0.764424,0.868867,0.835722,0.790925,0.990957
3.0814,2.52673,0.829359,0.99284,0.716165,0.814457,0.740405,0.763844,0.865952,0.835773,0.789094,0.991617
3.0816,2.52613,0.828588,0.993173,0.716286,0.814659,0.741153,0.762857,0.864382,0.835333,0.788112,0.991398
3.0818,2.52487,0.828021,0.99367,0.716328,0.815275,0.742161,0.76141,0.863632,0.834512,0.787654,0.990546
3.082,2.52381,0.82737,0.993428,0.716183,0.815702,0.742518,0.759943,0.861815,0.833552,0.787109,0.989671
3.0822,2.52369,0.826757,0.992047,0.715901,0.815669,0.742081,0.758811,0.858341,0.832902,0.78607,0.989436
3.0824,2.52469,0.826369,0.990119,0.715738,0.81508,0.741445,0.758879,0.854189,0.832897,0.784581,0.990087
3.0826,2.52643,0.825805,0.988714,0.715988,0.814905,0.741139,0.759892,0.850771,0.833471,0.783041,0.991419
3.0828,2.52827,0.82525,0.98832,0.716787,0.815749,0.741534,0.759957,0.848655,0.83424,0.782052,0.992939
3.083,2.52987,0.825101,0.988889,0.717904,0.81654,0.742826,0.758801,0.847502,0.834843,0.782053,0.994282
3.0832,2.5314,0.825176,0.989691,0.718776,0.816457,0.744356,0.757224,0.846799,0.835247,0.782904,0.995483
3.0834,2.53332,0.825231,0.990067,0.719433,0.815637,0.745063,0.755389,0.846395,0.835627,0.78377,0.996902
3.0836,2.53572,0.825053,0.990122,0.719699,0.815387,0.744881,0.754099,0.846501,0.83599,0.784065,0.998694
3.0838,2.5385,0.824351,0.989688,0.719656,0.81603,0.744521,0.753931,0.847094,0.836151,0.78397,1.00079
3.084,2.54137,0.823496,0.988623,0.719169,0.817052,0.744215,0.754077,0.848034,0.836086,0.783657,1.00302
3.0842,2.54385,0.822996,0.987513,0.718207,0.817251,0.743855,0.753774,0.848399,0.835681,0.783227,1.00501
3.0844,2.54537,0.822898,0.987131,0.717183,0.816173,0.743202,0.752953,0.848539,0.835251,0.783026,1.00634
3.0846,2.54555,0.822477,0.987322,0.716335,0.81443,0.742252,0.751764,0.849827,0.834788,0.782935,1.00666
3.0848,2.5446,0.821658,0.987297,0.716167,0.812822,0.741086,0.75029,0.852365,0.833716,0.782591,1.00601
3.085,2.54286,0.820205,0.986588,0.716613,0.811866,0.740103,0.748727,0.854149,0.832049,0.782086,1.0047
3.0852,2.54078,0.818444,0.985528,0.717253,0.811633,0.739654,0.747493,0.854386,0.830231,0.781854,1.00301
3.0854,2.53932,0.817079,0.984143,0.717521,0.811867,0.739687,0.747009,0.853458,0.828736,0.782195,1.0016
3.0856,2.53951,0.816211,0.982527,0.716749,0.812294,0.73934,0.747367,0.853698,0.827986,0.783091,1.00135
3.0858,2.54115,0.815352,0.980842,0.715234,0.812692,0.73837,0.748142,0.855656,0.827966,0.784352,1.00244
3.086,2.54212,0.814405,0.979455,0.71349,0.813032,0.737008,0.748444,0.858754,0.828056,0.785714,1.00344
3.0862,2.54077,0.813682,0.978266,0.712345,0.813367,0.735825,0.748592,0.861296,0.826822,0.786673,1.00285
3.0864,2.53638,0.813041,0.977218,0.712248,0.813484,0.734984,0.748599,0.863472,0.824234,0.787038,0.999962
3.0866,2.52901,0.811815,0.975622,0.713082,0.813229,0.734617,0.748192,0.8654,0.821255,0.787174,0.994675
3.0868,2.51978,0.810072,0.973071,0.714206,0.812717,0.734382,0.747618,0.8668,0.818683,0.787751,0.987785
3.087,2.51038,0.808214,0.96969,0.714535,0.811985,0.733391,0.747125,0.867349,0.817101,0.788252,0.980349
3.0872,2.50325,0.806928,0.965446,0.713535,0.811066,0.731233,0.746506,0.867155,0.816244,0.78796,0.974369
3.0874,2.49925,0.806151,0.960164,0.711715,0.809839,0.728341,0.745792,0.866376,0.815227,0.786884,0.970863
3.0876,2.49753,0.805563,0.953819,0.710171,0.807943,0.725588,0.744972,0.864731,0.813427,0.785046,0.969461
3.0878,2.49593,0.804352,0.946659,0.709712,0.8053,0.723689,0.743916,0.86231,0.810796,0.782898,0.968631
3.088,2.49205,0.802225,0.939099,0.71097,0.802176,0.722763,0.742985,0.859136,0.807944,0.781162,0.966483
3.0882,2.48395,0.799319,0.93146,0.713213,0.79932,0.722329,0.742152,0.8552,0.805659,0.779868,0.961356
3.0884,2.47074,0.796771,0.923867,0.714403,0.796671,0.721628,0.740804,0.850107,0.804399,0.77837,0.95235
3.0886,2.45379,0.795005,0.916325,0.714179,0.794453,0.720158,0.739265,0.844113,0.804017,0.776245,0.939966
3.0888,2.4367,0.794268,0.90878,0.713573,0.793462,0.718118,0.737769,0.83832,0.804005,0.773032,0.926943
3.089,2.42147,0.793716,0.901223,0.713434,0.792271,0.716012,0.736867,0.833005,0.804216,0.76915,0.915224
3.0892,2.40883,0.792418,0.893465,0.713749,0.78874,0.714256,0.736127,0.828043,0.804454,0.765663,0.905687
3.0894,2.39721,0.789893,0.885799,0.713924,0.782897,0.712919,0.735581,0.821902,0.803592,0.76322,0.897336
3.0896,2.38604,0.786561,0.878688,0.713338,0.776858,0.711921,0.734499,0.81466,0.801635,0.761387,0.889475
3.0898,2.37419,0.78409,0.872185,0.711991,0.772397,0.711372,0.73297,0.807846,0.799312,0.75951,0.881448
3.09,2.36059,0.782966,0.865846,0.710494,0.769827,0.711156,0.731335,0.803264,0.79743,0.757583,0.872228
3.0902,2.34575,0.782534,0.859672,0.710045,0.768287,0.710735,0.729719,0.800611,0.796739,0.755623,0.861843
3.0904,2.33279,0.78187,0.853935,0.711234,0.766605,0.709923,0.72896,0.797533,0.797279,0.754169,0.852307
3.0906,2.32383,0.780426,0.848658,0.713066,0.764362,0.709055,0.728781,0.793067,0.798035,0.753737,0.845816
3.0908,2.31836,0.778375,0.843273,0.714657,0.762067,0.708697,0.728794,0.788193,0.798094,0.753865,0.842299
3.091,2.31445,0.776715,0.837737,0.715466,0.760412,0.709078,0.728208,0.78408,0.797178,0.754391,0.840549
3.0912,2.30972,0.776222,0.832401,0.71546,0.759399,0.710227,0.727748,0.781666,0.796303,0.755603,0.838527
3.0914,2.30288,0.776791,0.828206,0.715402,0.759055,0.711709,0.727716,0.781062,0.796517,0.756712,0.835034
3.0916,2.29404,0.77777,0.825417,0.715913,0.759358,0.712905,0.727999,0.781515,0.79725,0.756976,0.829861
3.0918,2.28394,0.778593,0.824105,0.71695,0.759888,0.71376,0.72872,0.782205,0.79856,0.757176,0.823632
3.092,2.27297,0.778839,0.82345,0.718615,0.760204,0.714665,0.729551,0.782528,0.800108,0.757823,0.81668
3.0922,2.26274,0.778738,0.822463,0.720905,0.760728,0.715715,0.729997,0.78249,0.801042,0.758882,0.809953
3.0924,2.25405,0.77925,0.821149,0.722987,0.762074,0.716747,0.730633,0.782884,0.801954,0.760636,0.804453
3.0926,2.24756,0.780648,0.819629,0.724289,0.764004,0.717652,0.732119,0.784042,0.802917,0.762581,0.800539
3.0928,2.24333,0.782212,0.81796,0.725415,0.76569,0.718306,0.734396,0.786605,0.804676,0.764023,0.798483
3.093,2.24068,0.782934,0.816534,0.727297,0.766919,0.718918,0.736687,0.790971,0.806864,0.765233,0.797875
3.0932,2.23855,0.782621,0.81537,0.730317,0.76767,0.720439,0.738402,0.795129,0.80892,0.766807,0.797832
3.0934,2.2362,0.782301,0.814971,0.733462,0.768742,0.722563,0.739374,0.798332,0.810082,0.76865,0.797761
3.0936,2.23248,0.783079,0.815282,0.735536,0.770527,0.724375,0.740157,0.800333,0.81134,0.771014,0.796812
3.0938,2.22732,0.784934,0.816309,0.736086,0.773584,0.725258,0.741554,0.803137,0.813829,0.773343,0.794635
3.094,2.22108,0.786787,0.817866,0.736672,0.777333,0.725486,0.743809,0.806987,0.817355,0.775438,0.791592
3.0942,2.21412,0.787945,0.8191,0.738753,0.780262,0.725674,0.746845,0.811831,0.820247,0.777035,0.787837
3.0944,2.20806,0.788136,0.819677,0.742376,0.781492,0.726752,0.750133,0.81727,0.821511,0.778976,0.784511
3.0946,2.20297,0.787753,0.819401,0.746017,0.781429,0.730219,0.752586,0.821453,0.822478,0.781189,0.782051
3.0948,2.19858,0.788237,0.819179,0.74845,0.781701,0.734445,0.753608,0.824642,0.823926,0.783078,0.780162
3.095,2.19497,0.791486,0.819405,0.749091,0.784362,0.736955,0.753553,0.826909,0.825714,0.78415,0.778909
3.0952,2.19165,0.795714,0.820516,0.748883,0.788579,0.737354,0.754083,0.828626,0.827734,0.784535,0.777957
3.0954,2.18858,0.798428,0.822118,0.749299,0.791847,0.736745,0.755933,0.830367,0.830366,0.784932,0.777186
3.0956,2.18582,0.798421,0.823782,0.751097,0.792741,0.736765,0.759137,0.832849,0.832915,0.785919,0.776634
3.0958,2.18326,0.796216,0.824795,0.754532,0.79163,0.738736,0.762432,0.835805,0.835373,0.787461,0.776262
3.096,2.1809,0.793826,0.824824,0.758258,0.79033,0.7424,0.764836,0.838494,0.837412,0.789132,0.776026
3.0962,2.17858,0.793322,0.82403,0.760504,0.790794,0.746593,0.766131,0.839772,0.839337,0.790561,0.775856
3.0964,2.17611,0.795293,0.823332,0.761376,0.793486,0.749847,0.766256,0.83984,0.840681,0.791722,0.775563
3.0966,2.17374,0.79866,0.823337,0.762217,0.796631,0.751623,0.766408,0.84019,0.842147,0.792937,0.775277
3.0968,2.17136,0.801616,0.824874,0.763366,0.798671,0.752382,0.766916,0.841988,0.843198,0.794604,0.775051
3.097,2.16883,0.802976,0.827196,0.765068,0.798935,0.7531,0.768026,0.844489,0.843647,0.796915,0.774623
3.0972,2.16657,0.802895,0.828888,0.767101,0.797953,0.754739,0.770313,0.846306,0.844791,0.799594,0.774398
3.0974,2.16412,0.802489,0.829706,0.768392,0.796979,0.756914,0.773385,0.846962,0.846594,0.801854,0.774095
3.0976,2.16162,0.803105,0.829919,0.769052,0.797079,0.758732,0.775797,0.847076,0.84827,0.803401,0.773631
3.0978,2.15944,0.804926,0.829497,0.769982,0.798027,0.759998,0.776802,0.847106,0.849546,0.804686,0.773419
3.098,2.15728,0.807327,0.828591,0.771815,0.799425,0.761313,0.77729,0.847011,0.850113,0.806215,0.773246
3.0982,2.15508,0.809658,0.827744,0.774068,0.800821,0.762664,0.777474,0.847689,0.85005,0.807919,0.77305
3.0984,2.15257,0.811469,0.827263,0.775792,0.802007,0.764229,0.777682,0.848843,0.85063,0.809432,0.772653
3.0986,2.14955,0.812254,0.827078,0.77652,0.803052,0.765906,0.778166,0.84936,0.851879,0.810402,0.771874
3.0988,2.14637,0.812071,0.827086,0.776348,0.803913,0.76716,0.779257,0.848291,0.853332,0.810889,0.770849
3.099,2.14344,0.811377,0.827045,0.776376,0.80448,0.768181,0.78071,0.846111,0.854395,0.811375,0.76994
3.0992,2.14148,0.810831,0.82676,0.777135,0.805188,0.768872,0.781966,0.844362,0.854767,0.812384,0.769608
3.0994,2.14047,0.810914,0.826191,0.778104,0.806462,0.769489,0.78251,0.84439,0.854722,0.814032,0.770173
3.0996,2.1397,0.81173,0.825389,0.778827,0.807859,0.770139,0.782199,0.84603,0.85484,0.81601,0.770963
3.0998,2.13908,0.813008,0.824405,0.779054,0.80885,0.770659,0.781685,0.847829,0.855082,0.817821,0.771882
3.1,2.13824,0.814237,0.823139,0.778613,0.809989,0.771015,0.781443,0.848363,0.855485,0.818915,0.772681
3.1002,2.13693,0.814981,0.821887,0.778099,0.811072,0.77174,0.782118,0.847333,0.856214,0.819275,0.773112
3.1004,2.13522,0.815091,0.820916,0.778464,0.811334,0.772459,0.783333,0.845943,0.856533,0.819625,0.773173
3.1006,2.1332,0.814625,0.820087,0.779892,0.810712,0.77264,0.784091,0.84582,0.856166,0.82032,0.773003
3.1008,2.13067,0.813781,0.819201,0.781364,0.810297,0.772433,0.783814,0.847264,0.855357,0.821543,0.772442
3.101,2.12766,0.813016,0.817765,0.781784,0.810553,0.772439,0.782732,0.849047,0.85447,0.822374,0.77149
3.1012,2.1239,0.81271,0.815783,0.781008,0.811472,0.773177,0.781268,0.849673,0.853898,0.822565,0.770042
3.1014,2.11968,0.812602,0.813591,0.779734,0.812393,0.774509,0.780378,0.848371,0.854122,0.82161,0.768051
3.1016,2.11578,0.812618,0.811496,0.778857,0.813086,0.775296,0.780173,0.845869,0.854511,0.820259,0.766256
3.1018,2.11184,0.811954,0.809597,0.778946,0.813026,0.775318,0.780782,0.843898,0.854681,0.819001,0.764492
3.102,2.10849,0.810298,0.808077,0.779874,0.812177,0.774859,0.781282,0.843546,0.854517,0.818063,0.763052
3.1022,2.10543,0.808216,0.807382,0.780763,0.810696,0.774091,0.781555,0.844519,0.853889,0.817508,0.762009
3.1024,2.10178,0.806053,0.806646,0.781216,0.809674,0.773417,0.781413,0.845586,0.85363,0.816896,0.760564
3.1026,2.09854,0.804491,0.804918,0.781289,0.809436,0.77343,0.780287,0.845694,0.853948,0.81562,0.759194
3.1028,2.0958,0.803529,0.802578,0.781125,0.809725,0.774556,0.778955,0.844805,0.853776,0.814065,0.758366
3.103,2.09281,0.803319,0.799874,0.781385,0.810011,0.775932,0.778223,0.84374,0.85286,0.812918,0.757389
3.1032,2.08997,0.802847,0.797068,0.781754,0.809833,0.776164,0.778075,0.843555,0.852385,0.812753,0.75642
3.1034,2.08697,0.801081,0.794932,0.781774,0.809084,0.775372,0.778326,0.844373,0.852035,0.813099,0.755492
3.1036,2.08368,0.798151,0.793368,0.781458,0.807867,0.774446,0.778606,0.845095,0.8517,0.812617,0.754223
3.1038,2.08042,0.794938,0.791884,0.781098,0.806685,0.773855,0.778052,0.844869,0.851818,0.810803,0.753002
3.104,2.07668,0.792419,0.790303,0.780916,0.805555,0.774212,0.776857,0.843701,0.852067,0.808148,0.751503
3.1042,2.07271,0.790999,0.788201,0.781075,0.804991,0.775244,0.775797,0.842071,0.851976,0.805757,0.749688
3.1044,2.06891,0.790235,0.785614,0.782003,0.804933,0.776364,0.774969,0.839961,0.851369,0.804503,0.74803
3.1046,2.06468,0.789469,0.782902,0.783496,0.804625,0.776804,0.774426,0.837312,0.85061,0.804495,0.746135
3.1048,2.06045,0.788229,0.78062,0.784312,0.803475,0.776548,0.774205,0.835063,0.850105,0.805077,0.744072
3.105,2.05688,0.786608,0.779192,0.783888,0.801934,0.775844,0.774198,0.833397,0.849849,0.805429,0.742477
3.1052,2.05389,0.785124,0.778772,0.782323,0.800086,0.775165,0.774157,0.833507,0.850034,0.805156,0.741358
3.1054,2.05148,0.784222,0.778654,0.780442,0.79805,0.775258,0.773644,0.833212,0.850316,0.804498,0.740697
3.1056,2.04965,0.784015,0.777665,0.779066,0.795997,0.776054,0.773327,0.83105,0.850184,0.804092,0.740485
3.1058,2.04792,0.784266,0.77563,0.779204,0.794527,0.77669,0.773266,0.827444,0.849673,0.803996,0.740468
3.106,2.04592,0.784428,0.77331,0.780538,0.793702,0.776461,0.773686,0.82316,0.848577,0.804198,0.740284
3.1062,2.04338,0.783819,0.771496,0.781625,0.793141,0.775575,0.774021,0.819856,0.847697,0.8048,0.73969
3.1064,2.04041,0.782848,0.770633,0.781317,0.792461,0.774802,0.774261,0.817968,0.848055,0.805595,0.738733
3.1066,2.03702,0.782568,0.770449,0.780047,0.791575,0.774703,0.774006,0.81714,0.849561,0.806023,0.73742
3.1068,2.03372,0.7834,0.770598,0.77992,0.790562,0.775619,0.773384,0.816588,0.850575,0.806178,0.736072
3.107,2.03087,0.78449,0.770371,0.781192,0.78963,0.776578,0.772959,0.815352,0.850328,0.806315,0.734969
3.1072,2.02915,0.785196,0.769613,0.782778,0.789038,0.777333,0.773673,0.813361,0.849503,0.806637,0.734697
3.1074,2.02827,0.785001,0.768426,0.783753,0.788826,0.777714,0.77519,0.811379,0.848828,0.807302,0.735095
3.1076,2.02845,0.783983,0.767753,0.783958,0.788881,0.777917,0.777247,0.809916,0.849012,0.808345,0.736299
3.1078,2.02918,0.783145,0.767913,0.784012,0.789028,0.7778,0.778967,0.809325,0.849754,0.809615,0.738075
3.108,2.02965,0.783512,0.768271,0.784307,0.789237,0.777172,0.77954,0.809568,0.85041,0.81082,0.739675
3.1082,2.03001,0.78506,0.768588,0.784722,0.790274,0.77736,0.779303,0.810249,0.850335,0.811965,0.741219
3.1084,2.02921,0.786991,0.768744,0.785252,0.791823,0.778911,0.779039,0.810708,0.850595,0.81296,0.741979
3.1086,2.02786,0.788581,0.768674,0.786034,0.793511,0.780397,0.779122,0.810598,0.851286,0.813691,0.742067
3.1088,2.02676,0.789301,0.768714,0.786792,0.794638,0.780294,0.78011,0.810117,0.852189,0.813821,0.742291
3.109,2.02552,0.789291,0.769202,0.787312,0.795102,0.778649,0.781728,0.809823,0.852915,0.813546,0.742395
3.1092,2.0252,0.788667,0.770151,0.787597,0.795874,0.776546,0.783341,0.81029,0.852926,0.812998,0.743042
3.1094,2.0252,0.787711,0.771294,0.787742,0.796897,0.775194,0.785201,0.811437,0.852979,0.813066,0.744092
3.1096,2.02595,0.78754,0.772401,0.787859,0.797659,0.775198,0.786616,0.812913,0.853673,0.813846,0.745513
3.1098,2.02735,0.788228,0.773619,0.788104,0.79775,0.776277,0.787288,0.813917,0.854898,0.815086,0.747588
3.11,2.02878,0.789101,0.774972,0.788641,0.797353,0.777664,0.787295,0.814192,0.856432,0.816168,0.749713
3.1102,2.02981,0.789778,0.776447,0.789503,0.797321,0.778782,0.787689,0.814218,0.85785,0.816605,0.751568
3.1104,2.03099,0.790241,0.778089,0.790621,0.798481,0.779462,0.788518,0.814614,0.858895,0.81591,0.753343
3.1106,2.03301,0.790997,0.779891,0.791855,0.800678,0.77995,0.790467,0.815609,0.859755,0.814458,0.755647
3.1108,2.03562,0.791838,0.781732,0.792915,0.802998,0.780578,0.793372,0.817231,0.860614,0.813025,0.758516
3.111,2.03783,0.792262,0.783443,0.793557,0.804721,0.781859,0.796467,0.819516,0.861661,0.812665,0.761216
3.1112,2.03932,0.791912,0.785532,0.793917,0.805604,0.783085,0.798985,0.822058,0.863764,0.815064,0.763363
3.1114,2.03952,0.792222,0.788093,0.793975,0.806053,0.783529,0.800371,0.824192,0.866552,0.819843,0.764551
3.1116,2.03886,0.794558,0.790885,0.794386,0.807658,0.783101,0.800515,0.82554,0.868707,0.823756,0.764886
3.1118,2.03848,0.797981,0.79376,0.795518,0.810237,0.782661,0.79996,0.826192,0.869188,0.824379,0.765222
3.112,2.03881,0.801312,0.796263,0.797153,0.812545,0.78318,0.799869,0.826732,0.86831,0.821875,0.76604
3.1122,2.04032,0.803443,0.798599,0.798973,0.813366,0.784328,0.800966,0.827942,0.868069,0.818184,0.7677
3.1124,2.04283,0.80375,0.801131,0.800249,0.812746,0.785734,0.803242,0.829784,0.869507,0.815802,0.770224
3.1126,2.04559,0.803239,0.803356,0.800048,0.81156,0.786816,0.805965,0.831288,0.872215,0.816084,0.773027
3.1128,2.04828,0.803269,0.80497,0.798487,0.810785,0.787848,0.8081,0.831475,0.874874,0.818565,0.775823
3.113,2.05012,0.804324,0.806824,0.796803,0.811204,0.789286,0.808856,0.830246,0.876537,0.821569,0.778077
3.1132,2.05105,0.806711,0.809606,0.796416,0.812452,0.791299,0.808965,0.828288,0.877002,0.823488,0.779495
3.1134,2.05172,0.809681,0.812234,0.797664,0.81384,0.793249,0.809191,0.82757,0.877267,0.82383,0.780611
3.1136,2.05235,0.812392,0.81408,0.79929,0.814655,0.794988,0.809623,0.828937,0.878077,0.823162,0.781585
3.1138,2.05371,0.814169,0.814951,0.799913,0.814164,0.79621,0.810211,0.830721,0.879204,0.822502,0.782994
3.114,2.05575,0.814855,0.815271,0.798889,0.812742,0.79653,0.811081,0.831805,0.88053,0.822645,0.785
3.1142,2.05825,0.814743,0.815745,0.796917,0.811216,0.796465,0.81248,0.830892,0.882338,0.823643,0.787293
