TIME,V16_kV,P_fleet_MW
5.8724,233.02,6266.5
5.8726,233.03,6265.3
5.8728,233.09,6266.6
5.873,233.17,6269.1
5.8732,233.23,6269.9
5.8734,233.3,6267.2
5.8736,233.37,6261.5
5.8738,233.44,6257.4
5.874,233.49,6258.6
5.8742,233.55,6262.8
5.8744,233.54,6266.5
5.8746,233.43,6265.6
5.8748,233.25,6262.2
5.875,233.03,6257.9
5.8752,232.89,6255.2
5.8754,232.86,6257.4
5.8756,232.92,6260.1
5.8758,233.04,6259.1
5.876,233.17,6254.9
5.8762,233.28,6251.9
5.8764,233.32,6252
5.8766,233.33,6255.1
5.8768,233.34,6258.8
5.877,233.37,6263.7
5.8772,233.38,6265.8
5.8774,233.34,6265.6
5.8776,233.18,6263.5
5.8778,233.01,6262
5.878,232.89,6263.3
5.8782,232.86,6266.5
5.8784,232.9,6270.2
5.8786,232.99,6271.2
5.8788,233.12,6268.5
5.879,233.25,6264.7
5.8792,233.37,6263.8
5.8794,233.49,6266.3
5.8796,233.57,6268.5
5.8798,233.56,6269.7
5.88,233.47,6270.7
5.8802,233.33,6271.4
5.8804,233.13,6272.8
5.8806,232.95,6277
5.8808,232.82,6280.3
5.881,232.78,6280.4
5.8812,232.85,6276.9
5.8814,232.97,6273.7
5.8816,233.13,6274.1
5.8818,233.28,6278.3
5.882,233.39,6282.7
5.8822,233.46,6284.5
5.8824,233.51,6283.8
5.8826,233.5,6281.2
5.8828,233.44,6278.6
5.883,233.32,6278.4
5.8832,233.23,6280.9
5.8834,233.18,6282.4
5.8836,233.15,6281.2
5.8838,233.14,6278.7
5.884,233.19,6276.3
5.8842,233.31,6276.1
5.8844,233.46,6278.3
5.8846,233.63,6282.7
5.8848,233.8,6285.6
5.885,233.94,6284.3
5.8852,234.01,6281.9
5.8854,233.98,6279.3
5.8856,233.85,6278.6
5.8858,233.65,6278.9
5.886,233.49,6279.7
5.8862,233.42,6278.4
5.8864,233.39,6274.5
5.8866,233.41,6272.8
5.8868,233.48,6274.8
5.887,233.55,6276.6
5.8872,233.63,6277
5.8874,233.73,6277.7
5.8876,233.85,6277.2
5.8878,233.95,6277.7
5.888,234.01,6280.9
5.8882,234,6282.3
5.8884,233.89,6280.5
5.8886,233.72,6277.5
5.8888,233.55,6275.8
5.889,233.38,6278
5.8892,233.24,6283.7
5.8894,233.24,6287.2
5.8896,233.36,6284.6
5.8898,233.56,6281.5
5.89,233.8,6278.8
5.8902,233.97,6276.1
5.8904,234.01,6276.7
5.8906,234,6279.8
5.8908,233.94,6281.3
5.891,233.92,6281.1
5.8912,233.94,6279.9
5.8914,233.89,6276.6
5.8916,233.79,6275
5.8918,233.72,6276.3
5.892,233.64,6278.4
5.8922,233.59,6278.4
5.8924,233.6,6276.8
5.8926,233.7,6275.3
5.8928,233.85,6274.1
5.893,233.98,6273.4
5.8932,234.08,6273.6
5.8934,234.1,6273.9
5.8936,234.07,6277.4
5.8938,234.02,6280.4
5.894,233.95,6280.6
5.8942,233.83,6281.5
5.8944,233.74,6279.8
5.8946,233.72,6277.1
5.8948,233.69,6274.2
5.895,233.67,6273
5.8952,233.66,6273.7
5.8954,233.72,6275.4
5.8956,233.82,6276.6
5.8958,233.95,6277.5
5.896,234.08,6277.2
5.8962,234.11,6278.8
5.8964,234.09,6280.3
5.8966,234.06,6280
5.8968,234.01,6278.7
5.897,233.87,6280.1
5.8972,233.69,6282.2
5.8974,233.54,6285.8
5.8976,233.49,6290.6
5.8978,233.6,6289.5
5.898,233.74,6283.1
5.8982,233.85,6275.5
5.8984,233.91,6271.4
5.8986,233.91,6272.4
5.8988,233.92,6277.4
5.899,234,6283.1
5.8992,234.09,6282.2
5.8994,234.11,6275.1
5.8996,234.01,6268.4
5.8998,233.78,6269.7
5.9,233.56,6276.4
5.9002,233.45,6282.9
5.9004,233.5,6286.1
5.9006,233.65,6283.3
5.9008,233.82,6275.1
5.901,233.93,6269.5
5.9012,233.95,6272.4
5.9014,233.92,6277.5
5.9016,233.91,6280.7
5.9018,234.01,6281
5.902,234.19,6278.3
5.9022,234.25,6274.8
5.9024,234.17,6273.2
5.9026,233.98,6275.1
5.9028,233.82,6277.9
5.903,233.74,6277.5
5.9032,233.73,6274.9
5.9034,233.75,6272.4
5.9036,233.84,6270.6
5.9038,233.96,6271
5.904,234.08,6274
5.9042,234.19,6275.7
5.9044,234.28,6272.9
5.9046,234.33,6268.8
5.9048,234.36,6264.9
5.905,234.35,6261.8
5.9052,234.2,6263
5.9054,234,6267.6
5.9056,233.9,6268.1
5.9058,233.87,6264.3
5.906,233.88,6260.6
5.9062,233.95,6257.3
5.9064,234.01,6254.8
5.9066,234.05,6256
5.9068,234.1,6260.8
5.907,234.21,6263.8
5.9072,234.33,6262.5
5.9074,234.38,6258.9
5.9076,234.35,6257.9
5.9078,234.24,6262.5
5.908,234.11,6268.4
5.9082,233.97,6269.4
5.9084,233.88,6265.8
5.9086,233.85,6260.1
5.9088,233.86,6256.4
5.909,233.88,6256.8
5.9092,233.89,6259.7
5.9094,233.96,6263.1
5.9096,234.11,6264.8
5.9098,234.24,6263.1
5.91,234.35,6263.2
5.9102,234.4,6263.8
5.9104,234.36,6265.7
5.9106,234.24,6268.7
5.9108,234.07,6270.2
5.911,233.95,6269.9
5.9112,233.9,6269.5
5.9114,233.81,6268.8
5.9116,233.71,6266.1
5.9118,233.64,6261.4
5.912,233.65,6256.7
5.9122,233.75,6255.8
5.9124,233.87,6259.5
5.9126,233.97,6262.2
5.9128,234.06,6259.4
5.913,234.1,6255.4
5.9132,234.1,6252.3
5.9134,233.97,6250
5.9136,233.75,6249
5.9138,233.57,6254.2
5.914,233.45,6261.7
5.9142,233.46,6264
5.9144,233.51,6261.9
5.9146,233.6,6259.2
5.9148,233.66,6255.5
5.915,233.68,6254.5
5.9152,233.74,6260.5
5.9154,233.87,6267.7
5.9156,234,6270.6
5.9158,234.05,6270.5
5.916,234.01,6268.4
5.9162,233.85,6266
5.9164,233.68,6265.1
5.9166,233.56,6266.1
5.9168,233.43,6268.6
5.917,233.34,6271.1
5.9172,233.36,6273
5.9174,233.47,6271.8
5.9176,233.63,6266.1
5.9178,233.78,6262
5.918,233.9,6259.6
5.9182,233.96,6258
5.9184,233.94,6258.3
5.9186,233.89,6259.7
5.9188,233.83,6260.7
5.919,233.74,6261.9
5.9192,233.61,6261.3
5.9194,233.44,6258.9
5.9196,233.28,6253.4
5.9198,233.15,6249.5
5.92,233.08,6249.8
5.9202,233.13,6251.7
5.9204,233.27,6252.8
5.9206,233.44,6252.6
5.9208,233.62,6251.1
5.921,233.77,6247.1
5.9212,233.83,6246.4
5.9214,233.8,6250.2
5.9216,233.72,6254.7
5.9218,233.56,6256.3
5.922,233.4,6254.1
5.9222,233.29,6250.2
5.9224,233.21,6248.6
5.9226,233.12,6250.1
5.9228,233.06,6251.9
5.923,233.07,6251.8
5.9232,233.14,6249.4
5.9234,233.29,6245.7
5.9236,233.45,6242.3
5.9238,233.55,6241.6
5.924,233.59,6244.7
5.9242,233.54,6249.5
5.9244,233.45,6252
5.9246,233.35,6250.5
5.9248,233.2,6245.7
5.925,233.08,6241.3
5.9252,232.99,6242.3
5.9254,232.91,6246.7
5.9256,232.9,6249.8
5.9258,232.95,6249
5.926,233.07,6243.6
5.9262,233.22,6238.4
5.9264,233.34,6238.1
5.9266,233.44,6243.4
5.9268,233.49,6250.8
5.927,233.46,6255.1
5.9272,233.39,6252.9
5.9274,233.3,6249.5
5.9276,233.17,6247.9
5.9278,233.03,6251.5
5.928,232.95,6257.8
5.9282,232.94,6261.9
5.9284,232.97,6261.9
5.9286,233.05,6258.7
5.9288,233.22,6254.3
5.929,233.43,6253.2
5.9292,233.64,6254.1
5.9294,233.77,6257
5.9296,233.79,6259.1
5.9298,233.74,6259.8
5.93,233.63,6260.5
5.9302,233.49,6262.8
5.9304,233.36,6264.5
5.9306,233.3,6262.3
5.9308,233.3,6257.2
5.931,233.28,6252.7
5.9312,233.26,6250.7
5.9314,233.26,6252.8
5.9316,233.28,6258.3
5.9318,233.35,6262.2
5.932,233.44,6259.9
5.9322,233.57,6255.1
5.9324,233.62,6253.2
5.9326,233.61,6253.1
5.9328,233.5,6254.5
5.933,233.35,6259.1
5.9332,233.15,6264.6
5.9334,232.95,6269.8
5.9336,232.9,6270.7
5.9338,232.96,6264.8
5.934,233.07,6256.4
5.9342,233.19,6249.8
5.9344,233.3,6250.2
5.9346,233.37,6261.4
5.9348,233.46,6271.9
5.935,233.59,6273.7
5.9352,233.65,6268.7
5.9354,233.63,6262
5.9356,233.56,6257.3
5.9358,233.39,6253.9
5.936,233.18,6255.1
5.9362,233.01,6259.8
5.9364,232.88,6262.7
5.9366,232.87,6262.8
5.9368,232.96,6260.3
5.937,233.08,6256.5
5.9372,233.23,6252.3
5.9374,233.37,6251.5
5.9376,233.5,6253.3
5.9378,233.59,6256.2
5.938,233.62,6257.6
5.9382,233.57,6257.7
5.9384,233.47,6255.9
5.9386,233.31,6253.5
5.9388,233.15,6252.1
5.939,233.03,6252.3
5.9392,232.95,6254.7
5.9394,232.95,6257.1
5.9396,233.02,6258.9
5.9398,233.17,6258.2
5.94,233.32,6254.5
5.9402,233.47,6250.2
5.9404,233.57,6248.6
5.9406,233.6,6248.8
5.9408,233.55,6252.6
5.941,233.46,6255.7
5.9412,233.36,6255.2
5.9414,233.23,6252.9
5.9416,233.1,6250.8
5.9418,233.02,6249.4
5.942,232.99,6250
5.9422,232.99,6251.2
5.9424,232.97,6254.2
5.9426,233,6254.9
5.9428,233.09,6254.5
5.943,233.26,6256
5.9432,233.46,6258.2
5.9434,233.64,6259.5
5.9436,233.68,6258.5
5.9438,233.6,6258.1
5.944,233.42,6258.3
5.9442,233.23,6258.9
5.9444,233.16,6262.5
5.9446,233.15,6265.5
5.9448,233.12,6265.5
5.945,233.13,6263.8
5.9452,233.23,6263
5.9454,233.39,6261.9
5.9456,233.61,6261.3
5.9458,233.81,6263.4
5.946,233.9,6268.5
5.9462,233.93,6272.6
5.9464,233.86,6272.5
5.9466,233.77,6268
5.9468,233.69,6265.8
5.947,233.56,6266.4
5.9472,233.45,6268.1
5.9474,233.33,6269.3
5.9476,233.21,6270.8
5.9478,233.17,6272
5.948,233.23,6271.9
5.9482,233.37,6271
5.9484,233.55,6270.4
5.9486,233.72,6271.2
